facility_record_id,facility_name,company_name,facility_object_type,metric_name,metric_period,metric_value,currency_or_unit,related_object_type,source_doc,source_sheet,source_date,adopted,notes
1799,Hua Hong Semiconductor - Fab 3 (was Grace),Hua Hong Semiconductor,晶圆制造工厂,current_full_capacity,current,55000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1799.
1799,Hua Hong Semiconductor - Fab 3 (was Grace),Hua Hong Semiconductor,晶圆制造工厂,capacity_200mm_equivalent,current,55000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1799.
1799,Hua Hong Semiconductor - Fab 3 (was Grace),Hua Hong Semiconductor,晶圆制造工厂,facility_size,current,322917,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1799.
1799,Hua Hong Semiconductor - Fab 3 (was Grace),Hua Hong Semiconductor,晶圆制造工厂,project_equipment_cost,project,98,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 1799.
4958,Hua Hong Semiconductor - Fab 7 (Wuxi 300mm),Hua Hong Semiconductor,晶圆制造工厂,current_full_capacity,current,95000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4958.
4958,Hua Hong Semiconductor - Fab 7 (Wuxi 300mm),Hua Hong Semiconductor,晶圆制造工厂,capacity_200mm_equivalent,current,213750,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4958.
4958,Hua Hong Semiconductor - Fab 7 (Wuxi 300mm),Hua Hong Semiconductor,晶圆制造工厂,project_equipment_cost,project,672,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4958.
3914,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,30000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3914.
3914,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,67500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3914.
3914,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,cleanroom_area,current,700000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3914.
3914,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,210,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3914.
2111,Hua Li Microelectronics (HLMC) - HLMC Fab 1,Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,38000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2111.
2111,Hua Li Microelectronics (HLMC) - HLMC Fab 1,Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,85500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2111.
2111,Hua Li Microelectronics (HLMC) - HLMC Fab 1,Hua Li Microelectronics (HLMC),晶圆制造工厂,cleanroom_area,current,157800,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2111.
2111,Hua Li Microelectronics (HLMC) - HLMC Fab 1,Hua Li Microelectronics (HLMC),晶圆制造工厂,facility_size,current,984906,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2111.
2111,Hua Li Microelectronics (HLMC) - HLMC Fab 1,Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,180,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 2111.
3683,Hua Li Microelectronics (HLMC) - HLMC Fab 2,Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3683.
3683,Hua Li Microelectronics (HLMC) - HLMC Fab 2,Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,90000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3683.
3683,Hua Li Microelectronics (HLMC) - HLMC Fab 2,Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,275,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3683.
6660,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6660.
6660,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,45000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6660.
6660,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_total_cost,project,7150,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6660.
6660,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_construction_cost,project,1400,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6660.
6660,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 2 (HH Fab 8-2),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,5750,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6660.
6550,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,30000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6550.
6550,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,67500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6550.
6550,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_total_cost,project,4412,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6550.
6550,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_construction_cost,project,450,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6550.
6550,Hua Li Microelectronics (HLMC) - Hua Hong Chengdu Phase 2 (HH Fab10),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,3962,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6550.
6514,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),Hua Li Microelectronics (HLMC),晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6514.
6514,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),Hua Li Microelectronics (HLMC),晶圆制造工厂,capacity_200mm_equivalent,current,45000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6514.
6514,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_total_cost,project,7067,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6514.
6514,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_construction_cost,project,1400,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6514.
6514,Hua Li Microelectronics (HLMC) - HLMC Fab 3 Phase 1  (HH Fab 8-1),Hua Li Microelectronics (HLMC),晶圆制造工厂,project_equipment_cost,project,5667,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6514.
6181,Huawei - Wuhan HiSilicon fab,Huawei,研发中试工厂,current_full_capacity,current,2000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6181.
6181,Huawei - Wuhan HiSilicon fab,Huawei,研发中试工厂,capacity_200mm_equivalent,current,4500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6181.
6181,Huawei - Wuhan HiSilicon fab,Huawei,研发中试工厂,project_total_cost,project,250,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6181.
6181,Huawei - Wuhan HiSilicon fab,Huawei,研发中试工厂,project_construction_cost,project,75,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6181.
1307,"Huayue Microelectronics Co.,Ltd - Fab 1","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,current_full_capacity,current,23500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1307.
1307,"Huayue Microelectronics Co.,Ltd - Fab 1","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,capacity_200mm_equivalent,current,9179.6875,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1307.
1307,"Huayue Microelectronics Co.,Ltd - Fab 1","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,cleanroom_area,current,43056,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1307.
1307,"Huayue Microelectronics Co.,Ltd - Fab 1","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,project_total_cost,project,40,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1307.
1307,"Huayue Microelectronics Co.,Ltd - Fab 1","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,project_construction_cost,project,8,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1307.
321,"Huayue Microelectronics Co.,Ltd - Fab 2","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 321.
321,"Huayue Microelectronics Co.,Ltd - Fab 2","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,capacity_200mm_equivalent,current,5000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 321.
321,"Huayue Microelectronics Co.,Ltd - Fab 2","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,project_total_cost,project,8,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 321.
2994,"Huayue Microelectronics Co.,Ltd - Fab 3","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2994.
2994,"Huayue Microelectronics Co.,Ltd - Fab 3","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,capacity_200mm_equivalent,current,7812.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2994.
2994,"Huayue Microelectronics Co.,Ltd - Fab 3","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,facility_size,current,81892,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2994.
2994,"Huayue Microelectronics Co.,Ltd - Fab 3","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,project_total_cost,project,25,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2994.
2994,"Huayue Microelectronics Co.,Ltd - Fab 3","Huayue Microelectronics Co.,Ltd",晶圆制造工厂,project_construction_cost,project,10,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2994.
3163,Hunan HuaLei Optoelectronic Corporation - Chenzhou fab,Hunan HuaLei Optoelectronic Corporation,外延工厂,current_full_capacity,current,90000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3163.
3163,Hunan HuaLei Optoelectronic Corporation - Chenzhou fab,Hunan HuaLei Optoelectronic Corporation,外延工厂,capacity_200mm_equivalent,current,5625,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3163.
3163,Hunan HuaLei Optoelectronic Corporation - Chenzhou fab,Hunan HuaLei Optoelectronic Corporation,外延工厂,facility_size,current,488725,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3163.
3163,Hunan HuaLei Optoelectronic Corporation - Chenzhou fab,Hunan HuaLei Optoelectronic Corporation,外延工厂,project_equipment_cost,project,4.4,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3163.
4972,HY Electronic Limited - Yangzhou Fab 2,HY Electronic Limited,晶圆制造工厂,current_full_capacity,current,36000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4972.
4972,HY Electronic Limited - Yangzhou Fab 2,HY Electronic Limited,晶圆制造工厂,capacity_200mm_equivalent,current,9000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4972.
4972,HY Electronic Limited - Yangzhou Fab 2,HY Electronic Limited,晶圆制造工厂,project_total_cost,project,25,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4972.
4972,HY Electronic Limited - Yangzhou Fab 2,HY Electronic Limited,晶圆制造工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4972.
1680,HYPRES - N/A,HYPRES,研发中试工厂,current_full_capacity,current,1000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1680.
1680,HYPRES - N/A,HYPRES,研发中试工厂,capacity_200mm_equivalent,current,562.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1680.
1680,HYPRES - N/A,HYPRES,研发中试工厂,facility_size,current,14600,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1680.
3141,IBM Microelectronics - Nanotech Lab Zurich,IBM Microelectronics,研发中试工厂,current_full_capacity,current,200,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3141.
