nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
Inventchip Technology - Yiwu Fab1,,晶圆制造工厂,"Inventchip Technology 的 Yiwu Fab1，位于 Yiwu, Zhejiang, 中国。",6576,晶圆厂,In production,Yiwu,Zhejiang,中国,中国,亚太,"599 Haopai Road, Suxi Town",https://www.inventchip.com.cn/en/,Discrete/Power,Discrete,,SiC,0.35,6,10000,5625,,,,2023,2021,2022,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.inventchip.com.cn/en/
IPG - Wafer Fab (4-inch line),,晶圆制造工厂,"IPG 的 Wafer Fab (4-inch line)，位于 Oxford, Massachusetts, 美国。",6192,"Fab/EPI, R&D, Pilot/Split",In production,Oxford,Massachusetts,美国,美洲,NA,50 Old Webster Road,https://www.ipgphotonics.com,光电器件/激光器及其他,Opto,"EPI (MBE) wafers, laser diodes, high-performance fiber lasers and amplifiers","EPI, GaN sapphire, GaN, GaAs",2,4,40000,10000,108000,,613000,2012,2012,2012,2012,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.ipgphotonics.com
ISS- Integrated Sensing Systems - Fab (2 cleanrooms),,晶圆制造工厂,"ISS- Integrated Sensing Systems 的 Fab (2 cleanrooms)，位于 Ypsilanti, Michigan, 美国。",2120,晶圆厂，研发,In production,Ypsilanti,Michigan,美国,美洲,NA,391 Airport Industrial Drive,www.mems-issys.com,MEMS,MEMS,Foundry services for MEMS; Medical products; Mircro Density Meters; Precision Microfluidic Products; Density Gravity and Chemical Services,"CMOS, MEMS, Si, Glass, Ceramic",1,6,5000,2812.5,6400,100,15700,1999,1997,1999,1999,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Istok - Istok,,晶圆制造工厂,"Istok 的 Istok，位于 Fryazino, Moscow Oblast, 俄罗斯。",2435,晶圆厂,In production,Fryazino,Moscow Oblast,俄罗斯,Europe & Mideast,欧洲,Vokzal'naya 2a,http://www.orgpage.ru/modules/siteview.php?cid=358454,Discrete/Other,Discrete,"Discrete, Microwave, MMIC",,2,4,4000,1000,,,,1994,1992,1994,1994,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.orgpage.ru/modules/siteview.php?cid=358454
Istok - 6-inch (new),,晶圆制造工厂,"Istok 的 6-inch (new)，位于 Fryazino, Moscow Oblast, 俄罗斯。",2481,晶圆厂，中试线，研发,In production,Fryazino,Moscow Oblast,俄罗斯,Europe & Mideast,欧洲,Vokzal'naya 2a,http://www.orgpage.ru/modules/siteview.php?cid=358454,Discrete/Other,Discrete,Microwave for consumer electronics,GaAs,0.35,6,1500,843.75,,,,2013,2007,2011,2013,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.orgpage.ru/modules/siteview.php?cid=358454
IXYS Corporation - Fab 3 (MwT),,晶圆制造工厂,"IXYS Corporation 的 Fab 3 (MwT)，位于 Fremont, California, 美国。",2239,晶圆厂,In production,Fremont,California,美国,美洲,NA,4268 Solar Way,http://www.ixys.com,Discrete/Power,Discrete,"GaAs wafers; RF power semiconductors,  GaAs FET,  low noise amplifiers and modules",GaAs,0.25,3,1000,140.625,,,30000,1983,1982,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ixys.com
IXYS Corporation - Westcode,,晶圆制造工厂,"IXYS Corporation 的 Westcode，位于 Chippenham, Wiltshire, England。",1196,晶圆厂,in production,Chippenham,Wiltshire,England,Europe & Mideast,欧洲,Langley Park Way,http://www.ixys.com,Discrete/Power,Discrete,"Thyristors, Diodes, IGBTs, GTO Thyristors, Pulse Thyristors, Assemblies, Power Modules, Capacitors and Fuses.",Bipolar,2,5,10000,3906.25,,,,1977,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ixys.com
IXYS Corporation - Fab 1,,晶圆制造工厂,"IXYS Corporation 的 Fab 1，位于 Lampertheim, Hessen, 德国。",1,晶圆厂,in production,Lampertheim,Hessen,德国,Europe & Mideast,欧洲,"Edisonstrasse 15, P.O. Box 1180",http://www.ixys.com,Discrete/Power,Discrete,"Power MOSFETS, Schottky Diodes, Thyristor Discretes, IGBT Devices, HV Current Regulators, Power Management IC, Power Modules and IPM","BiPolar, Si",2,6,18000,10125,9468,100,170000,1989,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ixys.com
IXYS Corporation - Fab 2,,晶圆制造工厂,"IXYS Corporation 的 Fab 2，位于 Beverly, Massachusetts, 美国。",1558,晶圆厂,in production,Beverly,Massachusetts,美国,美洲,NA,78 Cherry Hill Drive,http://www.ixys.com,Discrete/Power,Discrete,"power semiconductors, RF power, MCUs, Ics from LED drivers to power management","BCDMOS, Si",0.8,6,10700,6018.75,14000,1,83000,1997,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ixys.com
Japan Semiconductor - Oita C-Cubed 2 (110 Bldg),,晶圆制造工厂,"Japan Semiconductor 的 Oita C-Cubed 2 (110 Bldg)，位于 Oita, Oita, 日本。",1122,晶圆厂,in production,Oita,Oita,日本,日本,日本,3500 Matsuoka,https://www.jsemicon.co.jp,Discrete/Power,Discrete,"Discrete devices; System LSI, MCU, Analog IC, ASIC, Linear image sensor;",CMOS MOS,0.6,6,15000,8437.5,,100,,1985,,2003,2003,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.jsemicon.co.jp
Japan Semiconductor - Iwate Operations,,晶圆制造工厂,"Japan Semiconductor 的 Iwate Operations，位于 Kitakami, Iwate, 日本。",1361,晶圆厂,In production,Kitakami,Iwate,日本,日本,日本,"6-6, Kita Kogyo-Danchi",https://www.jsemicon.co.jp,Logic/System LSI,Logic&Micro,"System LSI (MCU, Analog IC, ASIC)  CMOS/CCD image sensor, Custom SoC, Analog, ASIC, MCU, Foundry","CMOS; PW-MOS, Mixed signal, TSV",0.13,8,23000,23000,123785,1,538195,2005,2005,2005,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.jsemicon.co.jp
Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex,,晶圆制造工厂,"Japan Semiconductor 的 Oita C-Cubed 4 + OTSS + Annex，位于 Oita, Oita, 日本。",1130,晶圆厂,In production-merged,Oita,Oita,日本,日本,日本,3500 Matsuoka,https://www.jsemicon.co.jp,Logic/System LSI,Logic&Micro,"System LSI,  Analog IC, ASIC, MCU, Foundry","CMOS Cu,Al",0.09,8,50000,50000,,1,,1990,1988,1990,1990,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.jsemicon.co.jp
Japan Semiconductor - Oita C-Cubed 3 (110 Bldg),,晶圆制造工厂,"Japan Semiconductor 的 Oita C-Cubed 3 (110 Bldg)，位于 Oita, Oita, 日本。",1127,晶圆厂,in production,Oita,Oita,日本,日本,日本,3500 Matsuoka,https://www.jsemicon.co.jp,Logic/System LSI,Logic&Micro,"System LSI, Analog IC, ASIC, MCU, Foundry",CMOS,0.09,8,25000,25000,,100,,1987,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.jsemicon.co.jp
Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1,,晶圆制造工厂,"Japan Semiconductor Manufacturing Corporation (JSMC) 的 JSMC Fab 1，位于 Sendai, Miyagi, 日本。",6500,晶圆厂,Planned,Sendai,Miyagi,日本,日本,日本,,,Foundry/Logic,Logic&Micro,Automotive MCU,,0.028,12,40000,90000,,,,2030,2027,2029,2030,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
JENOPTIK Diode Lab GmbH - Berlin-Adlershof,,晶圆制造工厂,"JENOPTIK Diode Lab GmbH 的 Berlin-Adlershof，位于 Berlin, Berlin, 德国。",2190,晶圆厂，研发,In production,Berlin,Berlin,德国,Europe & Mideast,欧洲,"Max-Planck-Strasse 5 - WISTA science, technology park",http://www.diodelab.com,光电器件/激光器及其他,Opto,"optoelectronic semiconductor components for diode lasers and high-p diode lasers, GaAs",GaAs,1,3,3000,421.875,5400,100,19400,2006,2005,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.diodelab.com
"JENOPTIK Optical Systems, Inc - Fab 1",,晶圆制造工厂,"JENOPTIK Optical Systems, Inc 的 Fab 1，位于 Huntsville, Alabama, 美国。",2119,晶圆厂，研发,In production,Huntsville,Alabama,美国,美洲,NA,205 Import Circle,http://www.jenoptik-inc.com/,MEMS,MEMS,"MEMS Devices; Micro Optics,, Foundry Services","CMOS; MEMS, SiGe; Ge",1,6,1000,562.5,,100,,1997,1996,1997,1997,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jenoptik-inc.com/
Jiangsu Advanced Memory Semiconductor Corp. - PCM fab,,晶圆制造工厂,"Jiangsu Advanced Memory Semiconductor Corp. 的 PCM fab，位于 Huaian, Jiangsu, 中国。",4943,晶圆厂,On hold,Huaian,Jiangsu,中国,中国,亚太,Changjiang Rd.,http://www.jsamsc.com,Memory/Other,Memory,PCM (Phase Change Memory),,0.04,12,8500,19125,,,,2019,2017,2018,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jsamsc.com
Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT),,晶圆制造工厂,"Jiangsu CAS-IGBT Technology 的 LFoundry S.r.l (was Micron Fab 9 MIT)，位于 Avezzano, L'Aquila, 意大利。",1061,晶圆厂,In production,Avezzano,L'Aquila,意大利,Europe & Mideast,欧洲,Via Antonio Pacinotti 5/7 Nucleo Industrial Park,http://www.cas-junshine.com/,代工/模拟与混合信号与功率,Analog,"CMOS image Sensors, Analog/Mixed Signal, RF, HV, Embedded Memories (Flash), CMOS-based MEMS and Opto-CMOS, MCU","CMOS, Cu, Al",0.09,8,45000,45000,129000,1,400000,1991,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.cas-junshine.com/
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2",,晶圆制造工厂,"Jiangsu JieJie Microelectronics Co.,Ltd. 的 Fab 2，位于 Qidong, Jiangsu, 中国。",3357,晶圆厂,In production,Qidong,Jiangsu,中国,中国,亚太,No. 3000 Qiantangjiang Road,http://www.jjwdz.com/,Discrete/Power,Discrete,"Power transistors, Darlington Transistors",,1,4,36000,9000,51667,,,2011,2009,2011,2011,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jjwdz.com/
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1",,晶圆制造工厂,"Jiangsu JieJie Microelectronics Co.,Ltd. 的 Fab 1，位于 Qidong, Jiangsu, 中国。",3356,晶圆厂,In production,Qidong,Jiangsu,中国,中国,亚太,"No. 8, Xinglong Road, Huilong",http://www.jjwdz.com/,Discrete/Power,Discrete,"Power transistors, Darlington Transistors",,1,4,22500,5625,107640,,387504,2000,2004,2004,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jjwdz.com/
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong fab",,晶圆制造工厂,"Jiangsu JieJie Microelectronics Co.,Ltd. 的 Nantong fab，位于 Nantong, Jiangsu, 中国。",3925,晶圆厂,In production,Nantong,Jiangsu,中国,中国,亚太,"No. 1, Jinggangshan Road",http://www.jjwdz.com/,Discrete/Power,Discrete,"Thyristor, Diodes, protection devices, Darlington transistors",,1,4,60000,15000,,,434209,2018,2017,2018,2018,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jjwdz.com/
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line",,晶圆制造工厂,"Jiangsu JieJie Microelectronics Co.,Ltd. 的 Nantong 150mm line，位于 Nantong, Jiangsu, 中国。",6226,晶圆厂,In production,Nantong,Jiangsu,中国,中国,亚太,No. 6 Jinggangshan Road,http://www.jjwdz.com/,Discrete/Power,Discrete,"MOSFET, IGBT, FRD, SCR, FRED","MOSFET, IGBT, FRD, SCR, Trench",0.5,6,80000,45000,,,,2022,2021,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jjwdz.com/
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 200mm Fab",,晶圆制造工厂,"Jiangsu JieJie Microelectronics Co.,Ltd. 的 Nantong 200mm Fab，位于 Nantong, Jiangsu, 中国。",6520,晶圆厂,In production,Nantong,Jiangsu,中国,中国,亚太,No. 1 Jinggangshan Road,http://www.jjwdz.com/,Discrete/Power,Discrete,,,0.18,8,80000,80000,,,,2023,2022,2022,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jjwdz.com/
Jiangsu Maxscend - Xinzhuo 12inch IPD Line,,晶圆制造工厂,"Jiangsu Maxscend 的 Xinzhuo 12inch IPD Line，位于 Wuxi, Jiangsu, 中国。",6544,晶圆厂，中试线,In production,Wuxi,Jiangsu,中国,中国,亚太,"29 Liulu Road, Hudai Industrial Park, Binhu District, Wuxi City",https://www.maxscend.com/,Discrete/Other,Discrete,IPD,,0.35,12,5000,11250,,,,2023,,2023,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.maxscend.com/
Jiangsu Maxscend - Xinzhuo 6inch SAW line,,晶圆制造工厂,"Jiangsu Maxscend 的 Xinzhuo 6inch SAW line，位于 Wuxi, Jiangsu, 中国。",6543,晶圆厂，中试线,In production,Wuxi,Jiangsu,中国,中国,亚太,"29 Liulu Road, Hudai Industrial Park, Binhu District, Wuxi City",https://www.maxscend.com/,Discrete/Other,Discrete,SAW,,0.35,6,16000,9000,,,,2022,2021,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.maxscend.com/
"Jiangsu Yingrui Semiconductor Co., Ltd - Yingrui semi",,晶圆制造工厂,"Jiangsu Yingrui Semiconductor Co., Ltd 的 Yingrui semi，位于 Yancheng, Jiangsu, 中国。",6150,晶圆厂,In production,Yancheng,Jiangsu,中国,中国,亚太,"1, Niuyue Middle Rd.",http://www.yrsemi.com/,Discrete/Power,Discrete,"Schottky, FRED diodes",,0.5,6,50000,28125,86112,,129168,2020,2018,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.yrsemi.com/
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou),,晶圆制造工厂,"Jiangxi Yuhongjin Material Technology (YHJ) 的 Fab 1 (Fuzhou)，位于 Fuzhou, Jiangxi, 中国。",6528,晶圆厂,In production,Fuzhou,Jiangxi,中国,中国,亚太,"Building 7, Gaoxin 5th Rd.,",http://www.yhjsemi.com/,Discrete/Power,Discrete,"GaN devices, SBD, HEMT, UVC-LED, LD","GaN, MOCVD",0.5,6,15000,8437.5,,,,2022,2021,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.yhjsemi.com/
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 2 (Jinghe),,晶圆制造工厂,"Jiangxi Yuhongjin Material Technology (YHJ) 的 Fab 2 (Jinghe)，位于 Xixian New Area, Shaanxi, 中国。",6529,晶圆厂,In production,Xixian New Area,Shaanxi,中国,中国,亚太,Jinghe New City of Xixian New Area,http://www.yhjsemi.com/,Discrete/Power,Discrete,,"GaN, MOCVD",0.5,6,100000,56250,,,,2025,2023,2024,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.yhjsemi.com/
"Jiangyin Xinshun Microelectronic Co., Ltd. - Fab 1",,晶圆制造工厂,"Jiangyin Xinshun Microelectronic Co., Ltd. 的 Fab 1，位于 Jiangyin, Jiangsu, 中国。",3484,晶圆厂,In production,Jiangyin,Jiangsu,中国,中国,亚太,"275, Binjiang Middle Rd.",http://www.xinshun.cn/,Discrete/Power,Discrete,"Zener Diodes, Schottky, Varactor Diodes, Rectifier, TVS Diodes",,2,5,80000,31250,,,,2002,2002,2003,2003,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.xinshun.cn/
Jilin Magic Semiconductor - 4-inch Line (inside Jilin Sino-Microelectronics),,晶圆制造工厂,"Jilin Magic Semiconductor 的 4-inch Line (inside Jilin Sino-Microelectronics)，位于 Jilin, Jilin, 中国。",2465,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99 Shenzhen Street, High-tech Zone",http://www.hwdz.com.cn/english/gsgk/zgs_1.jsp,Discrete/Power,Discrete,"Power, Foundry service, Schottky, VDMOS, Thyristor",,3,4,58000,14500,,,,2005,,2005,2005,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/english/gsgk/zgs_1.jsp
Jilin Magic Semiconductor - 5-inch Line (inside Jilin Sino-Microelectronics),,晶圆制造工厂,"Jilin Magic Semiconductor 的 5-inch Line (inside Jilin Sino-Microelectronics)，位于 Jilin, Jilin, 中国。",2466,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99, Shenzhen Street",http://www.hwdz.com.cn/english/gsgk/zgs_1.jsp,Discrete/Power,Discrete,"Power, Foundry service, Schottky, VDMOS, Thyristor",,1,5,25000,9765.625,,,,2005,,2005,2005,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/english/gsgk/zgs_1.jsp
Jilin Sino-Microelectronics Co. Ltd. - 6-inch (built together with Philips JV),,晶圆制造工厂,"Jilin Sino-Microelectronics Co. Ltd. 的 6-inch (built together with Philips JV)，位于 Jilin, Jilin, 中国。",2044,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99 Shenzhen Street, High-tech Zone",http://www.hwdz.com.cn/,Discrete/Power,Discrete,"Power, VDMOS transistor","CMOS, VDMOS",0.35,6,40000,22500,34445,,,2008,2007,2008,2008,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/
Jilin Sino-Microelectronics Co. Ltd. - 3-inch,,晶圆制造工厂,"Jilin Sino-Microelectronics Co. Ltd. 的 3-inch，位于 Jilin, Jilin, 中国。",1990,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99, Shenzhen Street",http://www.hwdz.com.cn/,Discrete/Power,Discrete,"Power, Transistor, Schottky",,1,3,30000,4218.75,,,,1993,1992,1993,1994,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/
Jilin Sino-Microelectronics Co. Ltd. - 4-inch,,晶圆制造工厂,"Jilin Sino-Microelectronics Co. Ltd. 的 4-inch，位于 Jilin, Jilin, 中国。",1991,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99, Shenzhen Street",http://www.hwdz.com.cn/,Discrete/Power,Discrete,"Power, Transistor, Schottky",,1,4,50000,12500,,,,2002,2001,2002,2002,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/
Jilin Sino-Microelectronics Co. Ltd. - 8-inch,,晶圆制造工厂,"Jilin Sino-Microelectronics Co. Ltd. 的 8-inch，位于 Jilin, Jilin, 中国。",5097,晶圆厂,In production,Jilin,Jilin,中国,中国,亚太,"No. 99 Shenzhen Street, High-tech Zone",http://www.hwdz.com.cn/,Discrete/Power,Discrete,"Power devices, IGBT, MOSFET",Trench,0.35,8,10000,10000,,,,2020,2019,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.hwdz.com.cn/
"JS Foundry K.K - Niigata-N1 (was Onsemi, was SANYO)",,晶圆制造工厂,"JS Foundry K.K 的 Niigata-N1 (was Onsemi, was SANYO)，位于 Ojiya, Niigata, 日本。",888,晶圆厂,Closed,Ojiya,Niigata,日本,日本,日本,3000 Chiya-Ko,https://www.mercuria.jp/english/,代工/功率,Discrete,"CMOS, BiCMOS, BCD, Bipolar, and Discrete;  power semiconductors for electric vehicles and appliances","CMOS, BiCMOS, BCD, BiPolar, Discretes",0.8,6,27000,15187.5,125000,10,600000,1989,2011,2012,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.mercuria.jp/english/
"JS Foundry K.K - Niigata-N2 (was Onsemi, was SANYO)",,晶圆制造工厂,"JS Foundry K.K 的 Niigata-N2 (was Onsemi, was SANYO)，位于 Ojiya, Niigata, 日本。",886,晶圆厂,Closed,Ojiya,Niigata,日本,日本,日本,3000 Chiya-Ko,https://www.mercuria.jp/english/,代工/功率,Discrete,"CMOS, BiCMOS, BCD, Bipolar, and Discrete;  power semiconductors for electric vehicles and appliances","CMOS, Bipolar, BCD, BiCMOS",0.3,6,26000,14625,90000,10,500000,1987,1985,1987,1987,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.mercuria.jp/english/
JSC ALFA - N/A,,晶圆制造工厂,"JSC ALFA 的 N/A，位于 Riga, Riga, Latvia。",11,晶圆厂,in production,Riga,Riga,Latvia,Europe & Mideast,欧洲,Ropazu Street 140,http://www.alfarzpp.lv,Analog/Other,Analog,"Transistors, DAC, ADC, Converters,  Amplifiers, Comparators, DSP","Bipolar, BiCMOS, CMOS",2,4,20000,5000,,1000,,1960,1958,1960,1960,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.alfarzpp.lv
JTC Corporation - SemiconSpace Phase 1 (unit 1+2) Wafer processing,,晶圆制造工厂,"JTC Corporation 的 SemiconSpace Phase 1 (unit 1+2) Wafer processing，位于 新加坡, 新加坡, 新加坡。",6143,Fab/Wafer Processing,In production,新加坡,新加坡,新加坡,SE Asia,亚太,Tampines Wafer Fab Park,http://www.jtc.gov.sg/,Discrete/Other,Discrete,"This facility is to offer companies a quick-start plug-and-play solution. Possibly compound, MEMS or packaging","MEMS, Power, Compound III-V",0.09,8,8000,8000,119000,,,2024,2021,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.jtc.gov.sg/
