nameCn,nameEn,objectTypeName,description,property.statistic_period,property.capacity_value,property.wafer_size,property.market_region,property.data_source,property.company_name,property.segment,property.metric_name,property.previous_period_value,property.next_period_value,property.facility_name,property.facility_record_id,property.source_sheet,source_url
Winbond Electronic Corporation 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,186750,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Winbond Electronic Corporation,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Winbond Electronic Corporation 2026Q4 memory capacity 存储器 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 memory capacity observation.,2026Q4,186750,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Winbond Electronic Corporation,存储器,memory_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Wingtech 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,94500,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Wingtech,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Wingtech 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,94500,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Wingtech,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Wolfspeed 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,250187.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Wolfspeed,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Wuhan Chuxing Technology 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,92250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Wuhan Chuxing Technology,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Wuhan Chuxing Technology 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,92250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Wuhan Chuxing Technology,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
X-FAB Silicon Foundries 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,122312.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,X-FAB Silicon Foundries,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
X-FAB Silicon Foundries 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,122312.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,X-FAB Silicon Foundries,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
XMC 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,144000,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,XMC,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
XMC 2026Q4 geometry capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,144000,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,XMC,总计,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
XMC 2026Q4 geometry capacity 034-046 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,144000,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,XMC,034-046,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
XMC 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,144000,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,XMC,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
XMC 2026Q4 memory capacity 存储器 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 memory capacity observation.,2026Q4,144000,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,XMC,存储器,memory_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
"YMTC (Yangtze Memory Technology Co., Ltd.) 2026Q4 geometry capacity (SEMI WFF)",,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,416250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,"YMTC (Yangtze Memory Technology Co., Ltd.)",总计,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
"YMTC (Yangtze Memory Technology Co., Ltd.) 2026Q4 geometry capacity 017-020 (SEMI WFF)",,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,416250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,"YMTC (Yangtze Memory Technology Co., Ltd.)",017-020,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
"YMTC (Yangtze Memory Technology Co., Ltd.) 2026Q4 installed wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,416250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,"YMTC (Yangtze Memory Technology Co., Ltd.)",all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
"YMTC (Yangtze Memory Technology Co., Ltd.) 2026Q4 memory capacity 存储器 (SEMI WFF)",,晶圆产能,SEMI WFF 2026 Q1 memory capacity observation.,2026Q4,416250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,"YMTC (Yangtze Memory Technology Co., Ltd.)",存储器,memory_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Yangzhou Yangjie Electronic Technology 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,120093.75,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Yangzhou Yangjie Electronic Technology,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Yokogawa Electric 2026Q4 logic and micro capacity 逻辑与微器件 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 logic and micro capacity observation.,2026Q4,781.25,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Yokogawa Electric,逻辑与微器件,logic_micro_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Zensemi 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,74250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Zensemi,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Zensemi 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,74250,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Zensemi,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
Zhuzhou CRRC Times Electric 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,52187.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Zhuzhou CRRC Times Electric,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
ams-OSRAM 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,125062.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,ams-OSRAM,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
onsemi 2026Q4 geometry capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,411187.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,onsemi,总计,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
onsemi 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation by company.,2026Q4,463500,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,onsemi,all,installed_wafer_capacity,457875,475250,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 foundry installed capacity foundry (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 foundry installed capacity observation.,2026Q4,14005143.1875,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,foundry,foundry_installed_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,35463083.15219776,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,总计,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 003-005 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,1290712.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,003-005,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 006-007 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,714712.5,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,006-007,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 008-010 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,138165.625,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,008-010,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 011-016 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,5550828.215,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,011-016,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 017-020 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,3460578.593406594,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,017-020,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 021-033 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,4203488.25,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,021-033,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 034-046 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,2341575,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,034-046,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 047-079 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,1873881.25,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,047-079,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 080-130 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,5766300.000041177,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,080-130,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 131-350 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,4288148.03125,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,131-350,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 1310 up (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,2204502.34375,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,1310 up,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 351-800 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,1749709.90625,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,351-800,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity 810-1300 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,1384580.9375,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,810-1300,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 geometry capacity ≤0.02μm (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 geometry capacity observation.,2026Q4,495900,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,≤0.02μm,capacity_by_geometry,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 installed wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 installed wafer capacity observation.,2026Q4,37301821.27719777,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,all,installed_wafer_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 logic and micro capacity 逻辑与微器件 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 logic and micro capacity observation.,2026Q4,7810997.96875,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,逻辑与微器件,logic_micro_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
总计 2026Q4 memory capacity 存储器 (SEMI WFF),,晶圆产能,SEMI WFF 2026 Q1 memory capacity observation.,2026Q4,9415016.933406595,200mm equivalent,global,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,总计,存储器,memory_capacity,,,,,,file:///Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx
3S Photonics - Nozay current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,3,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,3S Photonics,光电器件,facility_capacity,,,3S Photonics - Nozay,2160,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ABB Semiconductor - Lenzburg 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,23000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ABB Semiconductor,分立器件,facility_capacity,,,ABB Semiconductor - Lenzburg 2,1573,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ABB Semiconductor - Lenzburg 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,12000,5,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ABB Semiconductor,分立器件,facility_capacity,,,ABB Semiconductor - Lenzburg 1,1572,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ABB Semiconductor - Lenzburg 3 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,45000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ABB Semiconductor,分立器件,facility_capacity,,,ABB Semiconductor - Lenzburg 3,3517,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ABLIC Inc. - #B current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,6,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ABLIC Inc.,模拟,facility_capacity,,,ABLIC Inc. - #B,897,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ABLIC Inc. - #A current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,6,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ABLIC Inc.,模拟,facility_capacity,,,ABLIC Inc. - #A,898,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Acenpower - Acenpower 6-inch Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Acenpower,分立器件,facility_capacity,,,Acenpower - Acenpower 6-inch Line,6493,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Acenpower - Acenpower 8-inch SiC Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,8,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Acenpower,分立器件,facility_capacity,,,Acenpower - Acenpower 8-inch SiC Line,6494,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ACSMC - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ACSMC,逻辑与微器件,facility_capacity,,,ACSMC - Fab 1,2062,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Advanced Microelectronic Products Inc. (AMPI) - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,54000,6,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Advanced Microelectronic Products Inc. (AMPI),分立器件,facility_capacity,,,Advanced Microelectronic Products Inc. (AMPI) - Fab 1,25,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Advanced Ultraviolet Optoelectronics - Luan UV LED fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,2,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Advanced Ultraviolet Optoelectronics,光电器件,facility_capacity,,,Advanced Ultraviolet Optoelectronics - Luan UV LED fab,5110,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Agiltron - Woburn (shared with Sensera) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,700,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Agiltron,MEMS,facility_capacity,,,Agiltron - Woburn (shared with Sensera),5077,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
AIST - TIA-MEMS Line (Building 3D) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1500,8,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,AIST,MEMS,facility_capacity,,,AIST - TIA-MEMS Line (Building 3D),3797,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
AIST - TIA-Power Electronics Line (inside AIST-Centra) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,500,8,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,AIST,分立器件,facility_capacity,,,AIST - TIA-Power Electronics Line (inside AIST-Centra),3867,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
AIST - Super Clean Room current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,12,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,AIST,其他,facility_capacity,,,AIST - Super Clean Room,1782,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Akoustis - STC-MEMS (was SUNY Poly, Infotonics)  former XEROX fab current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,6000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Akoustis,MEMS,facility_capacity,,,"Akoustis - STC-MEMS (was SUNY Poly, Infotonics)  former XEROX fab",3401,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
